Generation	String	Fitness	Landscape	Algorithm
26	0110011001101110101101100100110001010000010001101111111100111000111101010011110011001000010100110000	69	Normal	objective
26	1111011001101110101101100100110001010000010001111111111100111000111101010011110010001000010100110000	69	Normal	objective
26	1111011001101110101101100100110001010000110001111111111100111000111101010011110011001000010100110000	69	Normal	objective
26	1111011001101110101101100100110011010000010001111111111100111000111101010011110011001000010100110000	69	Normal	objective
27	0110011001101110101101100100110001010000010001101111111100111000111101010011110001001000010100110000	70	Normal	objective
27	0110011001101110101101100100110001010000010001101111111000111000111101010011110011001000010100110000	70	Normal	objective
27	0110011000101110101101100100110001010000010001101111111100111000111101010011110011001000010100110000	70	Normal	objective
27	1111011001101110101101100100110001011000010001111111111100111000111101010011110010001000010100110000	70	Normal	objective
27	1111011001101110101101100100110001010000110001111111111100111000111101010011100011001000010100110000	70	Normal	objective
27	1111011001101110101101100100110001010000110001111111111000111000111101010011110011001000010100110000	70	Normal	objective
27	1111011001101110101101100100110011010000010001101111111100111000111101010011110011001000010100110000	70	Normal	objective
27	1111011001101110101100100100110011010000010001111111111100111000111101010011110011001000010100110000	70	Normal	objective
27	0111011001101110101101100100110011010000010001111111111100111000111101010011110011001000010100110000	70	Normal	objective
27	1111011001101110101101100100110011010100010001111111111100111000111101010011110011001000010100110000	70	Normal	objective
28	1111011001101110101100100101110011010000010001111111111100111000111101010011110011001000010100110000	71	Normal	objective
28	1111011001101110101100100100110011010000010001111111111100111000111101010011110011000000010100110000	71	Normal	objective
28	0111011001101110101101100100110011010000110001111111111100111000111101010011110011001000010100110000	71	Normal	objective
28	0111011101101110101101100100110011010000010001111111111100111000111101010011110011001000010100110000	71	Normal	objective
28	0111011001101110101101100100110011010100010001111111111100111000111101010011110011001000010100110000	71	Normal	objective
28	1111011001101110101101100100110011010100010001111111111100111000111101010011110011001000010101110000	71	Normal	objective
28	0111011001101110101101100100110011010100010001111111111100111000111101010011110011001000010100110000	71	Normal	objective
28	1111011001101100101101100100110011010100010001111111111100111000111101010011110011001000010100110000	71	Normal	objective
28	1111011001101110101101100100110011010100010001111111111100111000111101010011100011001000010100110000	71	Normal	objective
28	1111011001101110101101100000110011010100010001111111111100111000111101010011110011001000010100110000	71	Normal	objective
29	1111011001101110101101100100110011010100010000111111111100111000111101010011110011001000010101110000	72	Normal	objective
29	0111011001101110101101100100110011010100010001111111111100111000111101010011100011001000010100110000	72	Normal	objective
29	0111011001101110101101100100110011010100010001111111111100111000111101010010110011001000010100110000	72	Normal	objective
29	0111011001101110101101100100110011010100010001111111111100111000111101010011110011001000010101110000	72	Normal	objective
29	1111011001101100101101100100110011010100010001111111111100111000111101010011100011001000010100110000	72	Normal	objective
29	1111011001101100101101100100110011010100010001111101111100111000111101010011110011001000010100110000	72	Normal	objective
29	1111011001101110101101100100110011011100010001111111111100111000111101010011100011001000010100110000	72	Normal	objective
29	1111011101101110101101100100110011010100010001111111111100111000111101010011100011001000010100110000	72	Normal	objective
29	1111011001101110101101100000110011010100010001111111111000111000111101010011110011001000010100110000	72	Normal	objective
29	1111011001101110101101100000110011010100010001111111111100111000111101010011110010001000010100110000	72	Normal	objective
30	1111011001101100101101100100110011011100010001111101111100111000111101010011110011001000010100110000	73	Normal	objective
30	1111011001101110101101100100110011011100010001111111111110111000111101010011100011001000010100110000	73	Normal	objective
30	1111011001101110101101100100110011011100010001111101111100111000111101010011100011001000010100110000	73	Normal	objective
30	1111011001101110101101100100110011011100010001111111111110111000111101010011100011001000010100110000	73	Normal	objective
30	1111011001001110101101100100110011011100010001111111111100111000111101010011100011001000010100110000	73	Normal	objective
30	1111011001101110101101100101110011011100010001111111111100111000111101010011100011001000010100110000	73	Normal	objective
30	1111011101101110101101100100110011010100010001111111111100111000111101010011100001001000010100110000	73	Normal	objective
30	1111011101101110101101100100110011010100010001111111111100111000111101010011100011001000010101110000	73	Normal	objective
30	1111011001101110101101100000110011010100010001111111111000111000111101010011110010001000010100110000	73	Normal	objective
30	1111011001101110101101100000110011011100010001111111111100111000111101010011110010001000010100110000	73	Normal	objective
31	1111011101101110101101100100110011010100010011111111111100111000111101010011100011001000010101110000	74	Normal	objective
31	1111011001101010101101100000110011010100010001111111111000111000111101010011110010001000010100110000	74	Normal	objective
