Generation	String	Fitness	Landscape	Algorithm
30	1110100001111111111101100110111001010000000001110110011101111110101111001001011011001111100100110001	50	Additive	novelty
30	1110100001111111111101100110111001010000100001110110011101111110101111000001011011001111100100110001	50	Additive	novelty
30	1110100001101111111101100110111001010000000001110110011101111110101111000001011011001111100100110001	50	Additive	novelty
30	1111100001111111111101100110111001010000000001110110011101111110101111000001011011001111100100110001	50	Additive	novelty
30	1110100000111111111101100110111001010000000001110110011101111110101111000001011011001111100100110001	50	Additive	novelty
30	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
31	1110100001111111111101100110111001010000100001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
31	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001101100100110001	51	Additive	novelty
31	1110100001111111111101100110111001010000000011110110011101111110101111000011011011001111100100110001	51	Additive	novelty
31	1110100001101111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
31	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
31	1110100001111111111101100110111001010000000001100110011101111110101111000011011011001111100100110001	53	Additive	novelty
31	1110100001111111111101100110111001010000000001110110011101111100101111000011011011001111100100110001	53	Additive	novelty
31	1111100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
31	1110100001111110111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
31	1111100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
32	1111100101111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
32	1111100001111111111101100110111001010000000001110110011101111110101111000001011011001111100100110001	50	Additive	novelty
32	1111100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100010001	52	Additive	novelty
32	1111100001111111111101100110111001010000000001110110011101111110101111000011001011001111100100110001	52	Additive	novelty
32	1111100001111111111101100110111001010000000001110110011111111110101111000011011011001111100100110001	50	Additive	novelty
32	1111100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110011	50	Additive	novelty
32	1111100001111111111101100110111001010000000001110110011101111110101111000011011011001011100100110001	50	Additive	novelty
32	1111100001111111111101100100111001010000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
32	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
32	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
33	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100101110001	53	Additive	novelty
33	1110100001111111111101100110111001010000000001110110011101111110101111000011011010001111100100110001	51	Additive	novelty
33	1110100001110111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
33	1110100001111111111101100110111001010000000001010110011101111110101111000011011011001111100100110001	51	Additive	novelty
33	1110100001111111111101100110111001010000000101110110011101111110101111000011011011001111100100110001	53	Additive	novelty
33	1110100001111111111101100110111001011000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
33	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
33	1110100001111111111101100110111001010000000001110110011101111110100111000011011011001111100100110001	51	Additive	novelty
33	1110100001111111111101100110111011010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
33	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
34	1110000001111111111101100110111001010000000001110110011101111110101111000011010011001111100100110001	52	Additive	novelty
34	1110000001111111110101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
34	1110000000111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
34	1110000001111111111101100110111001010100000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
34	1110000001111111111101100110111001010010000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
34	1110000001111111111101100110111001010000000001100110011101111110101111000011011011001111100100110001	54	Additive	novelty
34	1110000001111111111101000110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
34	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001111110100110001	52	Additive	novelty
34	1110000001111111111101100110111001010000000001110110011101111110001111000011011011001111100100110001	54	Additive	novelty
34	1110000001111111111101100100111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
35	1110000001111111111101100110111001010000000001100110011101111110101111000011011011001111100100010001	55	Additive	novelty
35	1110000001111111111101100110111001011000000001110110011101111110101111000011011011001111110100110001	51	Additive	novelty
35	1110000001111111111101100110111001010000001001110110011101111110101111000011011011001111110100110001	51	Additive	novelty
35	1110000001111111111101100110111001010000000001110110011101111110001111100011011011001111100100110001	53	Additive	novelty
35	1110000001111111111101100110111001010010000001110110011101111110101111000011111011001111100100110001	53	Additive	novelty
35	1110000001111101110101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
35	1110100000111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
35	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111110100110001	51	Additive	novelty
35	1110100001111111111101100110111001010000000001110110011101111110001111000011011011001111100100110001	53	Additive	novelty
35	1110100001111111111101100100111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
36	1110100001111111111101100100111001010000000001110110011101111110101111000011011011001111100110110001	52	Additive	novelty
36	1110100001111011111101100100111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
36	1110100001111111111101100100111001010000000001110110011101111110101111000011011011001111110100110001	50	Additive	novelty
36	1110100001111111111101100100111001010100000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
36	1110100001111111111101100100111001010000000001110110011111111110101111000011011011001111100100110001	50	Additive	novelty
36	1110100001111111111101100100111001010000000001110110011101111110101111000011011011001111100100110000	52	Additive	novelty
36	1110100001111111111101110100111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
36	1110000001111111111101100110111001010000000001100110011101111110101111000011011011001111100100110001	54	Additive	novelty
36	1110000001111111111101100110111001011000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
36	1110000001111101111101100110111001010000000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
37	1110000001111101111101100110111001010000000001110110011101111110100111000011011011001111100100110001	53	Additive	novelty
37	1110000001111101111101101110111001010000000001110110011101111110101111000011011011001111100100110001	55	Additive	novelty
37	1110000001111101111101100110111001010000000001110110011101111110101111000011011011001111100100010001	55	Additive	novelty
37	1110000001111101101101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
37	1110000001111101111101100110111001010000000001110110011101111110101111000011011011001111100100110011	53	Additive	novelty
37	1110000001111101111101100110111001010000000001110110011101111110101111000011011010001111100100110001	53	Additive	novelty
37	1110000001111101111101100110111001010000000001110110011101111110101111000011111011001111100100110001	53	Additive	novelty
37	1110100001111011111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
37	1110100001111111111101100110111001010100000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
37	1110100001111111111101100100111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
38	1110100001111111111101100100111001000000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
38	1110100001111111111101100000111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
38	1111100001111111111101100100111001010000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
38	1110100001111111111111100100111001010000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
38	1111100001111111111101100100111001010000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
38	1110100001111111111101100100111001010000000001110110011101111110101111000011011011001111101100110001	50	Additive	novelty
38	1110100001111111111101100100111001010000000001110110011101111110101111000011011011011111100100110001	50	Additive	novelty
38	1110100001111111111100100100111001010000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
38	1110100001111111111101100100111001010000000001110110011101111110101111000011011111001111100100110001	50	Additive	novelty
38	1110000001111101111101100110111001010000000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
39	1110000001111101111101100110111001010000000001110110011101111110101111000011011010001111100100110001	53	Additive	novelty
39	1110000001111101111101100110111001010000000001110110011101111110101011000011011011001111100100110001	55	Additive	novelty
39	1100000001111101111101100110111001010000000001110110011101111110101111000011011011001111100100110001	55	Additive	novelty
39	1110000001101101111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
39	1110000001111101111101100110111001010000000001110110011101111110101111000011011011001111100110110001	55	Additive	novelty
39	1110000001111101111101100110111001010000000001110110111101111110101111000011011011001111100100110001	55	Additive	novelty
39	1111000001111101111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
39	1110000001111101111101100110111001010000000001110110011101111110101111000011011011001101100100110001	53	Additive	novelty
39	1110000001111101111101100110111001010000000001110110011101111110101111010011011011001111100100110001	53	Additive	novelty
39	1110100001111111111111100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
40	1110100001111111111111100110111001010000000001110110011101111110101111000011011011101111100100110001	50	Additive	novelty
40	1110100001111111111111100110111011010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
40	1110100001111101111111100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
40	1110100001111111111111100110111001010000100001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
40	1110100001111111111111100110111001010000000001110110011111111110101111000011011011001111100100110001	50	Additive	novelty
40	1110100001111111111111100110111001010000000001110110011111111110101111000011011011001111100100110001	50	Additive	novelty
40	1100100001111111111111100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
40	1110100001111111111111100110111001010000000001110110011100111110101111000011011011001111100100110001	52	Additive	novelty
40	1110100001111111111111100110111001011000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
40	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001101100100110001	52	Additive	novelty
41	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001101100100111001	51	Additive	novelty
41	1110000001111111111101100110111001010000000001110100011101111110101111000011011011001101100100110001	53	Additive	novelty
41	1110000001111111111100100110111001010000000001110110011101111110101111000011011011001101100100110001	51	Additive	novelty
41	1110000001111111111101100110111001010000000001110110011101111110101111001011011011001101100100110001	51	Additive	novelty
41	1110000001111101111111100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
41	1110000001111111111111100110111001010000000001110110011101111110101111000011011011001101100100110001	51	Additive	novelty
41	1110000001111111111101100110111001010000000001110110011101111110101111000010011011001101100100110001	53	Additive	novelty
41	1110100001111111111101100110111011010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
41	1110100001111111111111100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
41	1110100001111111111101100110111001011000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
42	1110100001111111111101100110111001011000000001110110011001111110101111000011011011001111100100110001	52	Additive	novelty
42	1110100001111111111101100110111001001000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
42	0110100001111111111101100110111001011000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
42	1110100001111111111101100110111001011000000001110110011101011110101111000011011011001111100100110001	52	Additive	novelty
42	1110100001111111111101100110111001011100000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
42	1110101001111111111101100110111001011000000001110110011101111110101111000011011011001111100100110001	50	Additive	novelty
42	1110100001111111111101100110111001011000000001110110011101111110101111000011011011001111100110110001	52	Additive	novelty
42	1110000001111111111101100110111001010000000001110100011101111110101111000011011011001111100100110001	54	Additive	novelty
42	1110000001111111111101100110111011010000000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
42	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
43	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110000	53	Additive	novelty
43	1100100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
43	1110110001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
43	1110100001111111111101100010111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
43	1110100001111111111101100110111001010000000001110110011101111110100111000011011011001111100100110001	51	Additive	novelty
43	0110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
43	1110100001111111111101110110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
43	1110101001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
43	1110100001111111111101100110111001010000000001110110011101111110101111001011011011001111100100110001	51	Additive	novelty
43	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
44	1110000001111111111101100110111001010000000001110110011101111110101111000011011001001111100100110001	54	Additive	novelty
44	1110000001111111111101100110111001010000000001110110011101111110101111010011011011001111100100110001	52	Additive	novelty
44	1110000001111111111101100110111001010000000001110100011101111110101111000011011011001111100100110001	54	Additive	novelty
44	1110000001111111111101100110111001010000000001110110011100111110101111000011011011001111100100110001	54	Additive	novelty
44	1110000001111111111101100110111001010000000001110110011100111110101111000011011011001111100100110001	54	Additive	novelty
44	1110000001111111111101100110111001010001000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
44	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110000	54	Additive	novelty
44	1110000001110111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
44	1110000001111111111101100110111001010000000001110110011101111110101111000011111011001111100100110001	52	Additive	novelty
44	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
45	1110100001111101111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
45	1110100001111111111101100110111001010000000001110110011101111110101111000011011111001111100100110001	51	Additive	novelty
45	1110100001111111111101100110111001010000000001110110011101111110101111000111011011001111100100110001	51	Additive	novelty
45	1110100001111111111101100110111001010000000001110110011101111110001111000011011011001111100100110001	53	Additive	novelty
45	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100000110001	53	Additive	novelty
45	1110100001111111011101100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
45	1110100001111111111101100110111001010000000001110110011100111110101111000011011011001111100100110001	53	Additive	novelty
45	1110100001111111111101100110111001010000000001110110011101111010101111000011011011001111100100110001	53	Additive	novelty
45	1110100001111111111101100110111001010000000000110110011101111110101111000011011011001111100100110001	53	Additive	novelty
45	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
46	1110000001111111111101100110111101010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
46	1110000001111111111101100110111001010000000001110110011101011110101111000011011011001111100100110001	54	Additive	novelty
46	1110000001111111111101100110111001010000000001110110111101111110101111000011011011001111100100110001	54	Additive	novelty
46	1110000001111111111101100110111001010000000001110110011111111110101111000011011011001111100100110001	52	Additive	novelty
46	1110000101111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
46	1110000001111111111101100110111001010000000001110110011101111110101011000011011011001111100100110001	54	Additive	novelty
46	1110000001111111111101100110111001010000000001110110011101111100101111000011011011001111100100110001	54	Additive	novelty
46	1110000001111111111101100110111001010000000001111110011101111110101111000011011011001111100100110001	52	Additive	novelty
46	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110000	54	Additive	novelty
46	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001011100100110001	52	Additive	novelty
47	1110000001111111111101100110111001010000001001110110011101111110101111000011011011001011100100110001	51	Additive	novelty
47	1110000001111111111101100110111001010000000001110110011101111110101111000011111011001111100100110000	53	Additive	novelty
47	1110000001111101111101100110111001010000000001110110111101111110101111000011011011001111100100110001	55	Additive	novelty
47	1110000001111111111111100110111001010000000001110110111101111110101111000011011011001111100100110001	53	Additive	novelty
47	1110000001111111111111100110111001010000000001111110011101111110101111000011011011001111100100110001	51	Additive	novelty
47	1110000001111111111101100110111001010000000001110110011101111110101111000010011011001111100100110000	55	Additive	novelty
47	1110100001111111111101100110111001010000000001111110011101111110101111000011011011001111100100110001	51	Additive	novelty
47	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110000	53	Additive	novelty
47	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
47	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
48	1110000001111111111101100110111001010000000001110110011101111110101111001011011011001111100100110001	52	Additive	novelty
48	1110000001111111111101100110111001010000000001010110011101111110101111000011011011001111100100110001	52	Additive	novelty
48	1110000001111111111101100110111001010000001001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
48	1110000001111111111101100110111001010000000001110110011101111110101111100011011011001111100100110001	52	Additive	novelty
48	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001011100100110001	52	Additive	novelty
48	1110000001111111111101100110111001010000000001110110011101111110101111100011011011001111100100110001	52	Additive	novelty
48	1110000001111111111101110110111001010000000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
48	1110000001111111111101100110111001010000000001110110011101111110101110000011011011001111100100110001	52	Additive	novelty
48	1110000001111111111111100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
48	1110000001111111111101100110111001010000000001110110011101111110101111000010011011001111100100110001	54	Additive	novelty
49	1110000001111111111101100110111011010000000001110110011101111110101111000010011011001111100100110001	55	Additive	novelty
49	1110000001111111111101100110111001010000000001110110011101111110101110000010011011001111100100110001	53	Additive	novelty
49	1110000001101111111101100110111001010000000001110110011101111110101111000010011011001111100100110001	53	Additive	novelty
49	1110000001111111111101100110111011010000000001110110011101111110101111000010011011001111100100110001	55	Additive	novelty
49	1110000001111111111101100110111001010000000001111110011101111110101111000010011011001111100100110001	53	Additive	novelty
49	1110000001111111111101100110111001010000000001110110011101111110001111000010011011001111100100110001	55	Additive	novelty
49	1110000001111111111101100110111001010000000001110110011101111110101111000010011011001111100100111001	53	Additive	novelty
49	1110000001111111111101100110111001010000000001110110011101111010101111000010011011001111100100110001	55	Additive	novelty
49	1110100001111111111101110110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
49	1110100001111111111101100110111001010000000001110110011101111110101110000011011011001111100100110001	51	Additive	novelty
50	1110100001101111111101100110111001010000000001110110011101111110101110000011011011001111100100110001	50	Additive	novelty
50	1110101001111111111101100110111001010000000001110110011101111110101110000011011011001111100100110001	50	Additive	novelty
50	1110100001111111111101100110111001010000000001110110011101111110101110000011011001001111100100110001	52	Additive	novelty
50	1110100001111111111101101110111001010000000001110110011101111110101110000011011011001111100100110001	52	Additive	novelty
50	1110100001111111111101100110111001010000000001110110011101111110101110000011011011001110100100110001	50	Additive	novelty
50	1110000001111111111101100110111001010000000001111110011101111110101111000011011011001111100100110001	52	Additive	novelty
50	1110000001111111111101100110111001010000000001110110011101111010101111000011011011001111100100110001	54	Additive	novelty
50	1110000001111111111101100110111001010000000001110110011101111110101110000011011011001111100100110001	52	Additive	novelty
50	1110000001111111111101100110111001010000000001110110011101111110101111000010011011001111100100110001	54	Additive	novelty
50	1110000001111111111101100110111001010000000001110110011101111110101111000010011011001111100100110001	54	Additive	novelty
51	1110000001111111111100100110111001010000000001110110011101111110101111000010011011001111100100110001	53	Additive	novelty
51	1110000001111111111101100110111001010000000001110110011101111110101111000010011011001111100100111001	53	Additive	novelty
51	1110000001111111111101100110111001010000000001110110011101111110101111000010011011000111100100110001	55	Additive	novelty
51	1110000001111111111101100110111001010000000001110110011101111110101111000010011011001111100100110101	53	Additive	novelty
51	1110000001111111111101100110111001010000000001110110011001111110101111000010011011001111100100110001	55	Additive	novelty
51	1110000001111111111101100110111001010000000001110100011101111110101111000010011011001111100100110001	55	Additive	novelty
51	1110000001111111011101100110111001010000000001110110011101111110101111000010011011001111100100110001	53	Additive	novelty
51	1110000000111111111101100110111001010000000001110110011101111110101111000010011011001111100100110001	53	Additive	novelty
51	1110000001111111111101100110101001010000000001110110011101111110101111000010011011001111100100110001	55	Additive	novelty
51	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
52	1110100101111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	50	Additive	novelty
52	1110100001111111111101100110011001010000000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
52	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110110100110001	50	Additive	novelty
52	1110100001111111111101100110111001010000000001110110011101111110101111000011010011001110100100110001	50	Additive	novelty
52	1110100001111111111101100110011001010000000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
52	1110100001111111111101100110111001010000000001110110011101111110101011000011011011001110100100110001	52	Additive	novelty
52	1110100001111111111101100110111001010000000001110110011100111110101111000011011011001110100100110001	52	Additive	novelty
52	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100100001	50	Additive	novelty
52	1110100001111111111101100110111001010000000001110110011101111110101111000011011111001110100100110001	50	Additive	novelty
52	1110100001111111111101100110111001010000000001110110111101111110101111000011011011001110100100110001	52	Additive	novelty
53	1110100001111111111101100110111001010000000001110110111101111110101111100011011011001110100100110001	51	Additive	novelty
53	1110100001111111111101100110111001010000000001110110111101111110101111000011011011011110100100110001	51	Additive	novelty
53	1110100001111101111101100110111001010000000001110110111101111110101111000011011011001110100100110001	53	Additive	novelty
53	1110100001111111111101100110111001010000000001110110111001111110101111000011011011001110100100110001	53	Additive	novelty
53	1110110001111111111101100110111001010000000001110110111101111110101111000011011011001110100100110001	53	Additive	novelty
53	1110100001111111111101100110111001010000000001110110111101111110101111000111011011001110100100110001	51	Additive	novelty
53	1110100001111101111101100110111001010000000001110110111101111110101111000011011011001110100100110001	53	Additive	novelty
53	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
53	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
53	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
54	1110100001111111111101100110111001010000000001110110011101101110101111000011011011001110100100110001	50	Additive	novelty
54	1110100001111111111001100110111001010000000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
54	1110100001111111111101100110111001010000000001110110001101111110101111000011011011001110100100110001	52	Additive	novelty
54	1110100001110111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
54	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100010001	52	Additive	novelty
54	1110100001111111111101100110011001010000000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
54	1110100001111111111101100110111001010100000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
54	1010100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
54	1110100001111111111101100110111011010000000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
54	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100100001	50	Additive	novelty
55	1110100011111111111101100110111001010000000001110110011101111110101111000011011011001110100100100001	51	Additive	novelty
55	1111100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100100001	49	Additive	novelty
55	1100100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100100001	51	Additive	novelty
55	1110100001111111111101100110111001011000000001110110011101111110101111000011011011001110100100100001	49	Additive	novelty
55	1110100001111111111101100110111001010000000001110110011101111110001111000011011011001110100100100001	51	Additive	novelty
55	1110100001111111111101100110101001010000000001110110011101111110101111000011011011001110100100100001	51	Additive	novelty
55	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
55	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
55	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
55	1010100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
56	1010100001111111111101100110111001010000000001110110011101111110101111001011011011001111100100110001	52	Additive	novelty
56	1010100001111111111101000110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
56	1010100001111111111101100110111001010000000001110110011101111110101111100011011011001111100100110001	52	Additive	novelty
56	1010100001111111111101100110111001010000000001110110011101111110111111000011011011001111100100110001	52	Additive	novelty
56	1010100001111111111111100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
56	1010100001111111111001100110111001010000000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
56	1010100001111111111101100110111001010000000001110110011101111110101111000011011011001101100100110001	52	Additive	novelty
56	1010100001111111111101100110111001010000000001110110011101111110101111000011011011000111100100110001	54	Additive	novelty
56	1010100001111111101101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
56	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
57	1110000001111111111101100110111001010000000001110110011101111110101111000011011001001110100100110001	53	Additive	novelty
57	1110000001111111111101100010111001010000000001110110011101111110101111000011011011001110100100110001	53	Additive	novelty
57	1110000001111111101101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
57	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110011	51	Additive	novelty
57	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001110110100110001	51	Additive	novelty
57	1110000101111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	51	Additive	novelty
57	1110000001111110111101100110111001010000000001110110011101111110101111000011011011001110100100110001	53	Additive	novelty
57	1110000001111110111101100110111001010000000001110110011101111110101111000011011011001110100100110001	53	Additive	novelty
57	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001110100100010001	53	Additive	novelty
57	1110100001111111111001100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
58	1110100001111111111001100110111001010000000001110110011101111110101111010011011011001111100100110001	52	Additive	novelty
58	1110100001111111111001100110111001010000000001110110011101111110101111000111011011001111100100110001	52	Additive	novelty
58	1110100001111111111001100110111001110000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
58	1110100001111111111001100110111001010010000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
58	1110100001111111111001100010111001010000000001110110011101111110101111000011011011001111100100110001	54	Additive	novelty
58	1110100001111111111001100110111001010000000001110110011101111010101111000011011011001111100100110001	54	Additive	novelty
58	1110100001111111111001100110111001010000000001110110011101111110101111000011011111001111100100110001	52	Additive	novelty
58	1110100001111111111001100110111001010000000001110110011101111110101111000011011011001101100100110001	52	Additive	novelty
58	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001110100100110001	52	Additive	novelty
58	1110100001111111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	52	Additive	novelty
59	1110100001111111111101100110111001000000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
59	1110100001111111111101100110111001010000000001110110011101111010101111000011011011001111100100110001	53	Additive	novelty
59	1110100001111111111101100110111001010000000001110110011111111110101111000011011011001111100100110001	51	Additive	novelty
59	1110100001111111111101100110111001010000000001110110011101111110101111010011011011001111100100110001	51	Additive	novelty
59	1110100001111111111101100110111001000000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
59	1110100001111111111111100110111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
59	1110100001011111111101100110111001010000000001110110011101111110101111000011011011001111100100110001	53	Additive	novelty
59	1110100001111111111101100100111001010000000001110110011101111110101111000011011011001111100100110001	51	Additive	novelty
59	1110100001111111111101100110111001010000000001110110011101111110101111000010011011001111100100110001	53	Additive	novelty
59	1110100001111111111101100110111001010000000001110110011101101110101111000011011011001111100100110001	51	Additive	novelty
60	1110100001111111111101100010111001010000000001110110011101101110101111000011011011001111100100110001	52	Additive	novelty
