Generation	String	Fitness	Landscape	Algorithm
24	1110000001110111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
24	1110000011111111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
24	1110000001111111111101100110111001010000000001110011011101111110101111000011011011001110100100110001	52	Exponential	novelty
24	1110000001111111111101100110111001011000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
24	1110000001111111111101100110111001010000000001110111011101110110101111000011011011001110100100110001	50	Exponential	novelty
24	1110000001111111111101100110110001010000000001110111011101111110101111000011011011001110100100110001	50	Exponential	novelty
24	1110000001111111111101100110111000010000000001110111011101111110101111000011011011001110100100110001	50	Exponential	novelty
24	1110000001111111111101100110111001000000000001110111011101111110101111000011011011001110100100110001	50	Exponential	novelty
24	1110000001111111111101100110011001010000000001110111011101111110101111000011011011001110100100110001	52	Exponential	novelty
25	1110000001111111111101100110011001010000000001110111011101111110101111000011011011000110100100110001	51	Exponential	novelty
25	1110000001111111110101100110011001010000000001110111011101111110101111000011011011001110100100110001	53	Exponential	novelty
25	1110000001111111111101100110011001011000000001110111011101111110101111000011011011001110100100110001	53	Exponential	novelty
25	1110000001111111111101100110011001010000000001110111011101111110101111000011111011001110100100110001	51	Exponential	novelty
25	1110000001111111111101100110011001010000000001110111011100111110101111000011011011001110100100110001	53	Exponential	novelty
25	1100000001111111111101100110011001010000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
25	1110000001111111111101100110011001010000000001110101011101111110101111000011011011001110100100110001	51	Exponential	novelty
25	1110000001111111111101101110011001010000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
25	1110000001111111111101100110111001010000000001110111011101111110101111000011011011001110100100110001	51	Exponential	novelty
25	1110000001111111111101100110110001010000000001110110011101111110101111000011011011001110100100110001	49	Exponential	novelty
26	1110000001111111111101100110110000010000000001110110011101111110101111000011011011001110100100110001	48	Exponential	novelty
26	1110000001111111111101100110110001010000000001110110011101111110101111000011011011101110100100110001	50	Exponential	novelty
26	1110000001111110111101100110110001010000000001110110011101111110101111000011011011001110100100110001	50	Exponential	novelty
26	1110000001111111111101100110110001010000000001111110011101111110101111000011011011001110100100110001	48	Exponential	novelty
26	1110000001111111111101100110110001010000000001110110011101111110101111000011011011000110100100110001	48	Exponential	novelty
26	1110000101111111111101100110110001010000000001110110011101111110101111000011011011001110100100110001	48	Exponential	novelty
26	1110000001111111111101100110110001010000000001110110011101111110101111000011011011001110110100110001	48	Exponential	novelty
26	1110000001111111111101100110110001010000000001110110011101111110101111000011011011001110100100010001	50	Exponential	novelty
26	1110000001111111111101100110110001010000000001110110010101111110101111000011011011001110100100110001	50	Exponential	novelty
26	1110000001111111111101100110110001010000000001110110011101111110100111000011011011001110100100110001	48	Exponential	novelty
27	1110000001111111111101100110110001010000000001110110111101111110100111000011011011001110100100110001	49	Exponential	novelty
27	1110000001111111111100100110110001010000000001110110011101111110100111000011011011001110100100110001	49	Exponential	novelty
27	1110000001111111101101100110110001010000000001110110011101111110100111000011011011001110100100110001	47	Exponential	novelty
27	1110000001110111111101100110110001010000000001110110011101111110100111000011011011001110100100110001	49	Exponential	novelty
27	1110000001111111111101100110110001010000000001110110011101111110100111000011011010001110100100110001	47	Exponential	novelty
27	1110100001111111111101100110110001010000000001110110011101111110100111000011011011001110100100110001	47	Exponential	novelty
27	1110000001111111101101100110110001010000000001110110011101111110100111000011011011001110100100110001	47	Exponential	novelty
27	1110000001111111111101100110110001010000000001110110011101011110100111000011011011001110100100110001	49	Exponential	novelty
27	1110000001111111111101100110110001010000000001110110011101111110100111000011111011001110100100110001	47	Exponential	novelty
27	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001110110100110001	49	Exponential	novelty
28	1110000001111111111101100110101001010000000001110110011101111110101111000011011011001110110100110001	48	Exponential	novelty
28	1110000001111111111101100110111001010010000001110110011101111110101111000011011011001110110100110001	48	Exponential	novelty
28	1110000001111111111101100110111001010000000001110110011101111110101111001011011011001110110100110001	50	Exponential	novelty
28	1110000001111111111101100110101001010000000001110110011101111110101111000011011011001110110100110001	48	Exponential	novelty
28	1110000001110111111101100110111001010000000001110110011101111110101111000011011011001110110100110001	50	Exponential	novelty
28	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001110110100110011	50	Exponential	novelty
28	1100000001111111111101100110111001010000000001110110011101111110101111000011011011001110110100110001	48	Exponential	novelty
28	1110010001111111111101100110111001010000000001110110011101111110101111000011011011001110110100110001	50	Exponential	novelty
28	1110000001111111111101100110111001010000000001110110011101111110101111000011011011001111110100110001	48	Exponential	novelty
28	1110000001111111111101100110111001010000000001110110011101111110101011000011011011001110110100110001	50	Exponential	novelty
29	1110000001111111111101100111111001010000000001110110011101111110101011000011011011001110110100110001	51	Exponential	novelty
29	1100000001111111111101100110111001010000000001110110011101111110101011000011011011001110110100110001	49	Exponential	novelty
29	1110000001111111111100100110111001010000000001110110011101111110101011000011011011001110110100110001	51	Exponential	novelty
29	1110000001111111111101100110111001010000000001110110011101111110101011000011011011001111110100110001	49	Exponential	novelty
29	1110000001111111111101100110111001010000000001110110011101111110001011000011011011001110110100110001	51	Exponential	novelty
29	1110000001111111111101100110111001010000000001110110011101101110101011000011011011001110110100110001	49	Exponential	novelty
29	1110000001111111111101101110111001010000000001110110011101111110101011000011011011001110110100110001	49	Exponential	novelty
29	1110000001111111111101100110111101010000000001110110011101111110101011000011011011001110110100110001	51	Exponential	novelty
29	1110000001111111111101100110111001010000000001110110011101111110101011001011011011001110110100110001	51	Exponential	novelty
